date,price,bid,ask,vol,dollar_vol
2011-06-27,60.21,60.21,60.23,441.0,26552.61
2011-06-28,60.84,60.84,60.87,142.0,8639.28
2011-06-29,61.47,61.47,61.49,159.0,9773.73
2011-06-30,62.02,62.01,62.03,500.0,31010.0
2011-07-01,62.89,62.89,62.92,404.0,25407.56
2011-07-02,,,,,
2011-07-03,,,,,
2011-07-04,,,,,
2011-07-05,62.6523,62.64,62.85,4200.0,263139.66
2011-07-06,62.5645,62.55,62.57,100.0,6256.45
2011-07-07,63.2,63.2,63.22,114.0,7204.8
2011-07-08,62.66,62.66,62.68,388.0,24312.079999999998
2011-07-09,,,,,
2011-07-10,,,,,
2011-07-11,61.4679,61.51,61.69,6800.0,417981.72000000003
2011-07-12,61.32,61.29,61.32,767.0,47032.44
2011-07-13,61.48,61.47,61.48,239.0,14693.72
2011-07-14,61.08,61.1,61.12,1000.0,61080.0
2011-07-15,61.23,61.21,61.24,200.0,12246.0
2011-07-16,,,,,
2011-07-17,,,,,
2011-07-18,60.65,60.63,60.65,540.0,32751.0
2011-07-19,61.39,61.39,61.4,101.0,6200.39
2011-07-20,61.5171,61.51,61.52,165.0,10150.3215
2011-07-21,62.593999999999994,62.59,62.6,1000.0,62593.99999999999
2011-07-22,62.45,62.43,62.45,366.0,22856.7
2011-07-23,,,,,
2011-07-24,,,,,
2011-07-25,62.05,62.05,62.07,886.0,54976.299999999996
2011-07-26,61.72,61.71,61.73,500.0,30860.0
2011-07-27,60.6548,60.64,60.66,520.0,31540.496
2011-07-28,60.26,60.26,60.28,1450.0,87377.0
2011-07-29,59.71,59.7,59.72,500.0,29855.0
2011-07-30,,,,,
2011-07-31,,,,,
2011-08-01,59.59,59.58,59.61,800.0,47672.0
2011-08-02,58.08,58.08,58.09,172.0,9989.76
2011-08-03,58.3,58.28,58.3,500.0,29150.0
2011-08-04,55.43,55.43,55.45,150.0,8314.5
2011-08-05,55.4293,54.85,55.93,8000.0,443434.39999999997
2011-08-06,,,,,
2011-08-07,,,,,
2011-08-08,51.32,51.32,51.38,1000.0,51320.0
2011-08-09,54.0,53.91,54.0,1858.0,100332.0
2011-08-10,51.3,51.28,51.3,476.0,24418.8
2011-08-11,53.77,53.77,53.78,1900.0,102163.0
2011-08-12,53.96,53.96,53.98,610.0,32915.6
2011-08-13,,,,,
2011-08-14,,,,,
2011-08-15,55.3793,55.37,55.38,500.0,27689.65
2011-08-16,54.88,54.88,54.9,1551.0,85118.88
2011-08-17,55.0201,55.02,55.03,200.0,11004.02
2011-08-18,52.77,52.75,52.77,600.0,31662.000000000004
2011-08-19,51.92,51.9,51.91,910.0,47247.200000000004
2011-08-20,,,,,
2011-08-21,,,,,
2011-08-22,51.83,51.82,51.83,550.0,28506.5
2011-08-23,53.32,53.31,53.32,163.0,8691.16
2011-08-24,54.273999999999994,54.27,54.28,2000.0,108547.99999999999
2011-08-25,53.48,53.45,53.48,1760.0,94124.79999999999
2011-08-26,54.08,54.08,54.09,450.0,24336.0
2011-08-27,,,,,
2011-08-28,,,,,
2011-08-29,55.72,55.73,55.76,500.0,27860.0
2011-08-30,55.74,55.73,55.74,209.0,11649.66
2011-08-31,56.08,56.08,56.04,200.0,11216.0
2011-09-01,55.39,55.37,55.39,600.0,33234.0
2011-09-02,53.89,53.86,53.89,880.0,47423.2
2011-09-03,,,,,
2011-09-04,,,,,
2011-09-05,,,,,
2011-09-06,53.29,53.28,53.3,253.0,13482.369999999999
2011-09-07,54.96,54.96,55.05,400.0,21984.0
2011-09-08,54.3,54.3,54.32,548.0,29756.399999999998
2011-09-09,52.8848,52.87,52.89,749.0,39610.7152
2011-09-10,,,,,
2011-09-11,,,,,
2011-09-12,53.2,53.18,53.2,800.0,42560.0
2011-09-13,53.61,53.6,53.61,600.0,32166.0
2011-09-14,54.3,54.28,54.29,1600.0,86880.0
2011-09-15,55.33,55.32,55.33,101.0,5588.33
2011-09-16,55.3818,55.58,55.73,35007.0,1938750.6726
2011-09-17,,,,,
2011-09-18,,,,,
2011-09-19,54.78,54.77,54.8,800.0,43824.0
2011-09-20,55.1144,54.65,54.79,25740.0,1418644.6560000002
2011-09-21,52.83,52.82,52.84,1100.0,58113.0
2011-09-22,51.24,51.22,51.24,281.0,14398.44
2011-09-23,51.52,51.35,51.7,1500.0,77280.0
2011-09-24,,,,,
2011-09-25,,,,,
2011-09-26,52.66,52.63,52.66,259.0,13638.939999999999
2011-09-27,53.2,53.19,53.2,450.0,23940.0
2011-09-28,52.05,52.03,52.05,1400.0,72870.0
2011-09-29,52.81,52.81,52.82,364.0,19222.84
2011-09-30,51.62,51.62,51.64,400.0,20648.0
2011-10-01,,,,,
2011-10-02,,,,,
2011-10-03,50.8,49.57,49.86,49021.0,2490266.8
2011-10-04,51.11,51.1,51.14,1600.0,81776.0
2011-10-05,52.1101,52.11,52.14,910.0,47420.191
2011-10-06,53.11,53.1,53.13,800.0,42488.0
2011-10-07,52.5599,52.54,52.56,1840.0,96710.216
2011-10-08,,,,,
2011-10-09,,,,,
2011-10-10,54.23,54.22,54.23,1300.0,70499.0
2011-10-11,54.3023,54.3,54.31,603.0,32744.286900000003
2011-10-12,55.04,55.03,55.04,231.0,12714.24
2011-10-13,54.59,54.57,54.59,158.0,8625.220000000001
2011-10-14,55.3936,55.39,55.41,122.0,6758.0192
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,54.29,54.28,54.3,173.0,9392.17
2011-10-18,55.67,55.65,55.67,700.0,38969.0
2011-10-19,55.2699,55.24,55.27,480.0,26529.552
2011-10-20,55.7,55.69,55.71,1000.0,55700.0
2011-10-21,56.801,56.71,56.9,2800.0,159042.80000000002
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,57.45,57.43,57.45,195.0,11202.75
2011-10-25,56.2999,56.29,56.3,850.0,47854.915
2011-10-26,57.05,57.05,57.08,300.0,17115.0
2011-10-27,59.0,56.6,59.53,100.0,5900.0
2011-10-28,59.108999999999995,59.1,59.13,620.0,36647.579999999994
2011-10-29,,,,,
2011-10-30,,,,,
2011-10-31,57.4,57.36,57.4,421.0,24165.399999999998
2011-11-01,55.604,55.58,55.62,1000.0,55604.0
2011-11-02,56.6905,56.69,56.7,630.0,35715.015
2011-11-03,57.6864,57.68,57.7,127.0,7326.1728
2011-11-04,57.3,57.28,57.3,3500.0,200550.0
2011-11-05,,,,,
2011-11-06,,,,,
2011-11-07,57.69,57.69,57.72,397.0,22902.93
2011-11-08,58.47,58.47,58.49,900.0,52623.0
2011-11-09,56.208999999999996,56.19,56.21,1340.0,75320.06
2011-11-10,56.87,56.85,56.87,726.0,41287.619999999995
2011-11-11,57.9239,57.91,57.93,2000.0,115847.8
2011-11-12,,,,,
2011-11-13,,,,,
2011-11-14,57.26,57.23,57.26,1083.0,62012.579999999994
2011-11-15,57.38,57.36,57.38,241.0,13828.58
2011-11-16,56.309,56.29,56.31,700.0,39416.299999999996
2011-11-17,55.55,55.56,55.57,1600.0,88880.0
2011-11-18,55.6,55.6,55.62,1230.0,68388.0
2011-11-19,,,,,
2011-11-20,,,,,
2011-11-21,54.55,54.55,54.57,323.0,17619.649999999998
2011-11-22,54.17,54.17,54.2,941.0,50973.97
2011-11-23,52.93,52.93,52.95,561.0,29693.73
2011-11-24,,,,,
2011-11-25,52.96,52.95,52.96,1200.0,63552.0
2011-11-26,,,,,
2011-11-27,,,,,
2011-11-28,54.33,54.33,54.34,1200.0,65196.0
2011-11-29,54.64,54.64,54.64,412.0,22511.68
2011-11-30,57.1753,56.95,57.26,1500.0,85762.95
2011-12-01,56.9481,56.92,56.94,1200.0,68337.72
2011-12-02,57.1005,57.1,57.11,700.0,39970.35
2011-12-03,,,,,
2011-12-04,,,,,
2011-12-05,57.73,57.7,57.73,595.0,34349.35
2011-12-06,57.87,57.86,57.86,424.0,24536.879999999997
2011-12-07,58.16,58.19,58.22,1100.0,63975.99999999999
2011-12-08,56.72,56.69,56.71,212.0,12024.64
2011-12-09,57.6849,57.66,57.69,100.0,5768.49
2011-12-10,,,,,
2011-12-11,,,,,
2011-12-12,56.77,56.75,56.77,692.0,39284.840000000004
2011-12-13,56.276,56.27,56.3,604.0,33990.704000000005
2011-12-14,55.79,55.73,55.75,1800.0,100422.0
2011-12-15,56.06,56.04,56.06,107.0,5998.42
2011-12-16,56.25,56.25,56.26,2500.0,140625.0
2011-12-17,,,,,
2011-12-18,,,,,
2011-12-19,55.35,55.33,55.35,902.0,49925.700000000004
2011-12-20,57.15,57.13,57.15,793.0,45319.95
2011-12-21,57.49,57.46,57.49,500.0,28745.0
2011-12-22,58.02,57.6,58.02,1198.0,69507.96
2011-12-23,58.31,58.31,58.33,400.0,23324.0
2011-12-24,,,,,
2011-12-25,,,,,
2011-12-26,,,,,
2011-12-27,58.2095,58.2,58.21,1300.0,75672.34999999999
2011-12-28,57.45,57.43,57.44,1000.0,57450.0
2011-12-29,58.07,58.06,58.09,397.0,23053.79
2011-12-30,57.8,57.79,57.8,2000.0,115600.0
2011-12-31,,,,,
2012-01-01,,,,,
2012-01-02,,,,,
2012-01-03,59.0768,58.87,59.01,17196.0,1015884.6527999999
2012-01-04,59.02,58.98,59.0,1600.0,94432.0
2012-01-05,59.28,59.24,59.25,1100.0,65208.0
2012-01-06,59.08,59.09,59.1,1510.0,89210.8
2012-01-07,,,,,
2012-01-08,,,,,
2012-01-09,59.34,59.33,59.35,800.0,47472.0
2012-01-10,59.99,59.98,60.0,1400.0,83986.0
2012-01-11,60.15,60.15,60.17,206.0,12390.9
2012-01-12,60.37,60.36,60.37,2038.0,123034.06
2012-01-13,59.99,59.99,60.0,1437.0,86205.63
2012-01-14,,,,,
2012-01-15,,,,,
2012-01-16,,,,,
2012-01-17,59.99,59.99,60.01,515.0,30894.850000000002
2012-01-18,60.79,60.76,60.77,2062.0,125348.98
2012-01-19,61.1,61.09,61.1,1480.0,90428.0
2012-01-20,61.25,61.25,61.27,2578.0,157902.5
2012-01-21,,,,,
2012-01-22,,,,,
2012-01-23,61.32,61.31,61.33,101.0,6193.32
2012-01-24,61.18,61.18,61.2,539.0,32976.02
2012-01-25,61.48,61.48,61.58,1500.0,92220.0
2012-01-26,61.06,61.05,61.06,350.0,21371.0
2012-01-27,61.13,61.13,61.16,300.0,18339.0
2012-01-28,,,,,
2012-01-29,,,,,
2012-01-30,60.73,60.71,60.73,1882.0,114293.86
2012-01-31,60.67,60.67,60.68,301.0,18261.670000000002
2012-02-01,61.33,61.33,61.38,1200.0,73596.0
2012-02-02,61.47,61.47,61.47,196.0,12048.119999999999
2012-02-03,62.5,62.51,62.52,2100.0,131250.0
2012-02-04,,,,,
2012-02-05,,,,,
2012-02-06,62.45,62.43,62.45,163.0,10179.35
2012-02-07,62.56,62.56,62.58,1200.0,75072.0
2012-02-08,62.7999,62.78,62.8,800.0,50239.92
2012-02-09,62.74,62.74,62.76,1621.0,101701.54000000001
2012-02-10,62.25,62.01,62.25,400.0,24900.0
2012-02-11,,,,,
2012-02-12,,,,,
2012-02-13,62.65,62.65,62.68,129.0,8081.849999999999
2012-02-14,62.45,62.45,62.45,1400.0,87430.0
2012-02-15,62.25,62.19,62.25,1600.0,99600.0
2012-02-16,63.04,63.03,63.04,2500.0,157600.0
2012-02-17,63.35,63.35,63.37,400.0,25340.0
2012-02-18,,,,,
2012-02-19,,,,,
2012-02-20,,,,,
2012-02-21,63.3526,63.34,63.36,120.0,7602.312
2012-02-22,62.94,62.93,62.94,468.0,29455.92
2012-02-23,63.25,63.25,63.26,120.0,7590.0
2012-02-24,63.16,63.16,63.18,182.0,11495.119999999999
2012-02-25,,,,,
2012-02-26,,,,,
2012-02-27,63.4,63.4,63.42,177.0,11221.8
2012-02-28,63.55,63.52,63.55,1884.0,119728.2
2012-02-29,63.55,62.84,63.37,5575.0,354291.25
2012-03-01,63.6892,63.68,63.7,800.0,50951.36
2012-03-02,63.419,63.41,63.42,180.0,11415.42
2012-03-03,,,,,
2012-03-04,,,,,
2012-03-05,63.13,63.14,63.16,387.0,24431.31
2012-03-06,62.04,62.0,62.04,295.0,18301.8
2012-03-07,62.6,62.6,62.61,139.0,8701.4
2012-03-08,63.25,63.23,63.25,120.0,7590.0
2012-03-09,63.5,63.48,63.5,1066.0,67691.0
2012-03-10,,,,,
2012-03-11,,,,,
2012-03-12,63.49,63.49,63.5,257.0,16316.93
2012-03-13,64.2827,64.56,65.2,297345.0,19114139.431500003
2012-03-14,64.72,64.71,64.72,132.0,8543.039999999999
2012-03-15,65.22,65.23,65.26,336.0,21913.92
2012-03-16,65.35,65.37,65.41,302.0,19735.699999999997
2012-03-17,,,,,
2012-03-18,,,,,
2012-03-19,65.5398,65.53,65.54,200.0,13107.96
2012-03-20,65.38,65.38,65.41,492.0,32166.96
2012-03-21,65.2642,65.27,65.28,213.0,13901.2746
2012-03-22,64.65,64.63,64.65,370.0,23920.500000000004
2012-03-23,65.0192,65.01,65.03,680.0,44213.056
2012-03-24,,,,,
2012-03-25,,,,,
2012-03-26,65.53,65.51,65.52,875.0,57338.75
2012-03-27,65.19,64.77,65.21,2500.0,162975.0
2012-03-28,64.87,64.86,64.87,6332.0,410756.84
2012-03-29,64.65,64.63,64.65,190.0,12283.500000000002
2012-03-30,64.91,64.89,64.94,300.0,19473.0
2012-03-31,,,,,
2012-04-01,,,,,
2012-04-02,65.33,65.33,65.34,2500.0,163325.0
2012-04-03,64.98,64.97,64.98,2000.0,129960.00000000001
2012-04-04,64.19,64.21,64.24,7840.0,503249.6
2012-04-05,63.99,63.99,64.01,1001.0,64053.990000000005
2012-04-06,,,,,
2012-04-07,,,,,
2012-04-08,,,,,
2012-04-09,63.15,63.15,66.66,900.0,56835.0
2012-04-10,61.99,61.99,62.01,2670.0,165513.30000000002
2012-04-11,62.58,62.37,62.82,609.0,38111.22
2012-04-12,63.5892,63.58,63.6,600.0,38153.52
2012-04-13,62.6695,62.66,62.67,400.0,25067.8
2012-04-14,,,,,
2012-04-15,,,,,
2012-04-16,62.92,62.92,62.93,140.0,8808.800000000001
2012-04-17,63.839,63.83,63.85,200.0,12767.8
2012-04-18,63.47,63.49,63.5,647.0,41065.09
2012-04-19,63.21,63.21,63.22,1552.0,98101.92
2012-04-20,63.27,63.27,63.28,156.0,9870.12
2012-04-21,,,,,
2012-04-22,,,,,
2012-04-23,62.77,62.64,62.91,9295.0,583447.15
2012-04-24,63.21,63.21,63.23,5259.0,332421.39
2012-04-25,63.701,63.7,63.71,400.0,25480.4
2012-04-26,64.28,64.24,64.29,1500.0,96420.0
2012-04-27,64.26,64.25,64.33,800.0,51408.00000000001
2012-04-28,,,,,
2012-04-29,,,,,
2012-04-30,64.1,64.08,64.1,243.0,15576.3
2012-05-01,64.55,64.55,64.63,1000.0,64550.0
2012-05-02,64.18,64.19,64.2,6035.0,387326.30000000005
2012-05-03,63.78,62.72,63.78,700.0,44646.0
2012-05-04,62.69,62.71,62.72,1268.0,79490.92
2012-05-05,,,,,
2012-05-06,,,,,
2012-05-07,62.82,62.82,62.83,480.0,30153.6
2012-05-08,62.5499,62.53,62.55,100.0,6254.99
2012-05-09,62.12,62.14,62.17,100.0,6212.0
2012-05-10,62.31,60.75,62.62,100.0,6231.0
2012-05-11,61.9776,61.97,61.98,700.0,43384.32
2012-05-12,,,,,
2012-05-13,,,,,
2012-05-14,61.22,61.16,61.21,100.0,6122.0
2012-05-15,60.76,60.74,60.76,603.0,36638.28
2012-05-16,60.4108,59.3,60.65,1857142.0,112191433.93360001
2012-05-17,59.65,59.63,59.66,300.0,17895.0
2012-05-18,59.05,59.04,59.06,160.0,9448.0
2012-05-19,,,,,
2012-05-20,,,,,
2012-05-21,59.85,59.85,59.86,160.0,9576.0
2012-05-22,59.968,58.94,60.21,5500.0,329824.0
2012-05-23,59.95,59.94,59.96,2500.0,149875.0
2012-05-24,60.2,60.12,60.2,100.0,6020.0
2012-05-25,60.07,60.06,60.08,494.0,29674.58
2012-05-26,,,,,
2012-05-27,,,,,
2012-05-28,,,,,
2012-05-29,60.77,60.76,60.78,202.0,12275.54
2012-05-30,59.86,59.85,59.86,1916.0,114691.76
2012-05-31,59.84,59.84,59.86,1277.0,76415.68000000001
2012-06-01,58.2871,58.28,58.29,400.0,23314.84
2012-06-02,,,,,
2012-06-03,,,,,
2012-06-04,58.05,58.04,58.06,1800.0,104490.0
2012-06-05,58.54,58.54,58.53,100.0,5854.0
2012-06-06,60.0413,60.04,60.05,780.0,46832.214
2012-06-07,60.09,60.08,60.1,262.0,15743.580000000002
2012-06-08,60.57,60.56,60.59,2500.0,151425.0
2012-06-09,,,,,
2012-06-10,,,,,
2012-06-11,59.83,59.85,59.86,1071.0,64077.93
2012-06-12,60.54,60.54,60.67,800.0,48432.0
2012-06-13,60.18,60.18,60.4,1000.0,60180.0
2012-06-14,60.9084,60.89,60.91,100.0,6090.84
2012-06-15,61.63,61.62,61.64,2500.0,154075.0
2012-06-16,,,,,
2012-06-17,,,,,
2012-06-18,61.52,60.95,61.75,209.0,12857.68
2012-06-19,61.86,61.85,61.87,226.0,13980.36
2012-06-20,61.7,61.7,61.72,1397.0,86194.90000000001
2012-06-21,60.5,60.47,60.55,270.0,16335.0
2012-06-22,60.9004,60.9,60.91,400.0,24360.16
2012-06-23,,,,,
2012-06-24,,,,,
2012-06-25,59.8,59.81,59.84,500.0,29900.0
2012-06-26,60.19,60.18,60.2,2469.0,148609.11
2012-06-27,60.79,60.79,60.83,448.0,27233.92
2012-06-28,60.78,60.75,60.78,1200.0,72936.0
2012-06-29,62.28,62.28,62.29,5008.0,311898.24
2012-06-30,,,,,
2012-07-01,,,,,
2012-07-02,62.13399999999999,62.15,62.64,31920.0,1983317.2799999998
2012-07-03,62.75,62.73,62.75,190.0,11922.5
2012-07-04,,,,,
2012-07-05,62.22,61.77,62.22,800.0,49776.0
2012-07-06,61.72,61.72,61.73,1100.0,67892.0
2012-07-07,,,,,
2012-07-08,,,,,
2012-07-09,61.4882,61.49,61.5,400.0,24595.28
2012-07-10,60.96,60.96,60.98,779.0,47487.840000000004
2012-07-11,61.16,61.16,61.17,199.0,12170.84
2012-07-12,60.75899999999999,60.75,60.76,672.0,40830.047999999995
2012-07-13,61.79,61.79,61.81,260.0,16065.4
2012-07-14,,,,,
2012-07-15,,,,,
2012-07-16,61.6499,61.64,61.65,610.0,37606.439
2012-07-17,62.18,62.17,62.19,1000.0,62180.0
2012-07-18,62.55,62.54,62.55,161.0,10070.55
2012-07-19,62.4589,62.45,62.46,550.0,34352.395
2012-07-20,61.934,61.93,61.94,431.0,26693.554
2012-07-21,,,,,
2012-07-22,,,,,
2012-07-23,61.3685,61.36,61.37,1186.0,72783.041
2012-07-24,60.8245,60.82,60.83,141.0,8576.254500000001
2012-07-25,60.92,60.91,60.92,186.0,11331.12
2012-07-26,62.01,62.01,62.02,1000.0,62010.0
2012-07-27,63.09,63.08,63.09,108.0,6813.72
2012-07-28,,,,,
2012-07-29,,,,,
2012-07-30,63.03,63.04,63.07,240.0,15127.2
2012-07-31,62.8,61.98,63.88,2489.0,156309.19999999998
2012-08-01,62.63,62.63,62.66,120.0,7515.6
2012-08-02,62.12,62.11,62.13,2105.0,130762.59999999999
2012-08-03,63.46,63.41,63.43,200.0,12692.0
2012-08-04,,,,,
2012-08-05,,,,,
2012-08-06,63.58,63.58,63.6,407.0,25877.059999999998
2012-08-07,63.9513,63.86,64.04,3300.0,211039.29
2012-08-08,64.12,64.13,64.15,581.0,37253.72
2012-08-09,64.2,64.2,64.2,700.0,44940.0
2012-08-10,64.29,64.3,64.32,1802.0,115850.58000000002
2012-08-11,,,,,
2012-08-12,,,,,
2012-08-13,64.16,64.16,64.17,118.0,7570.879999999999
2012-08-14,64.12,64.11,64.21,500.0,32060.000000000004
2012-08-15,64.19,64.19,64.19,291.0,18679.29
2012-08-16,64.67,64.56,64.92,250.0,16167.5
2012-08-17,64.73,64.73,64.76,2733.0,176907.09
2012-08-18,,,,,
2012-08-19,,,,,
2012-08-20,64.73,64.72,64.73,5000.0,323650.0
2012-08-21,64.6559,64.65,64.67,1200.0,77587.08
2012-08-22,64.56,64.54,64.56,409.0,26405.04
2012-08-23,63.9765,63.97,63.98,166.0,10620.099
2012-08-24,64.34,64.34,64.35,400.0,25736.0
2012-08-25,,,,,
2012-08-26,,,,,
2012-08-27,64.5044,64.24,64.3,9378.0,604922.2632
2012-08-28,64.18,64.18,64.2,1600.0,102688.00000000001
2012-08-29,64.33,64.33,64.34,367.0,23609.11
2012-08-30,63.8701,63.87,63.88,100.0,6387.01
2012-08-31,64.28,64.27,64.29,250.0,16070.0
2012-09-01,,,,,
2012-09-02,,,,,
2012-09-03,,,,,
2012-09-04,64.06,64.06,64.05,100.0,6406.0
2012-09-05,64.11,64.1,64.12,914.0,58596.54
2012-09-06,65.59,65.56,65.58,300.0,19677.0
2012-09-07,65.94,65.91,65.94,100.0,6594.0
2012-09-08,,,,,
2012-09-09,,,,,
2012-09-10,65.55,65.55,65.56,119.0,7800.45
2012-09-11,65.87,65.87,65.89,202.0,13305.740000000002
2012-09-12,66.04,65.87,66.59,9391.0,620181.64
2012-09-13,67.25,67.25,67.26,638.0,42905.5
2012-09-14,67.51,67.5,67.52,600.0,40506.0
2012-09-15,,,,,
2012-09-16,,,,,
2012-09-17,67.02,67.02,67.03,500.0,33510.0
2012-09-18,66.88,66.0,67.49,140.0,9363.199999999999
2012-09-19,67.0,67.0,67.01,1385.0,92795.0
2012-09-20,67.02,67.0,67.02,687.0,46042.74
2012-09-21,67.1033,66.23,67.7,38531.0,2585557.2523000003
2012-09-22,,,,,
2012-09-23,,,,,
2012-09-24,66.94,66.94,66.96,465.0,31127.1
2012-09-25,65.8214,65.81,65.83,2396.0,157708.07439999998
2012-09-26,65.46,65.44,65.46,591.0,38686.85999999999
2012-09-27,66.02,66.05,66.04,12758.0,842283.1599999999
2012-09-28,65.83,65.82,65.82,500.0,32915.0
2012-09-29,,,,,
2012-09-30,,,,,
2012-10-01,65.94,65.93,65.96,220.0,14506.8
2012-10-02,66.08,66.08,66.1,300.0,19824.0
2012-10-03,66.31,66.32,66.33,3642.0,241501.02000000002
2012-10-04,66.99,66.99,66.99,193.0,12929.07
2012-10-05,67.02,67.03,67.03,3140.0,210442.8
2012-10-06,,,,,
2012-10-07,,,,,
2012-10-08,66.88,66.88,66.91,1000.0,66880.0
2012-10-09,66.2774,66.26,66.28,500.0,33138.7
2012-10-10,65.86,65.86,65.87,2336.0,153848.96
2012-10-11,66.05,66.04,66.05,1060.0,70013.0
2012-10-12,65.62,65.61,65.62,500.0,32810.0
2012-10-13,,,,,
2012-10-14,,,,,
2012-10-15,66.202,66.2,66.21,167.0,11055.734
2012-10-16,66.8,66.79,66.8,400.0,26720.0
2012-10-17,67.35,67.33,67.34,1843.0,124126.04999999999
2012-10-18,67.4684,67.46,67.47,4442.0,299694.6328
2012-10-19,66.41,66.41,66.43,3606.0,239474.46
2012-10-20,,,,,
2012-10-21,,,,,
2012-10-22,66.31,66.3,66.31,2300.0,152513.0
2012-10-23,65.34,65.34,65.35,447.0,29206.980000000003
2012-10-24,65.3001,64.89,65.43,9271.0,605397.2271
2012-10-25,65.555,64.93,65.53,18542.0,1215520.81
2012-10-26,65.1928,65.06,65.46,91445.0,5961555.596000001
2012-10-27,,,,,
2012-10-28,,,,,
2012-10-29,,,,,
2012-10-30,,,,,
2012-10-31,65.37,65.36,65.37,700.0,45759.0
2012-11-01,66.04,66.03,66.05,4600.0,303784.0
2012-11-02,65.58,65.58,65.6,800.0,52464.0
2012-11-03,,,,,
2012-11-04,,,,,
2012-11-05,65.6,65.6,65.61,426.0,27945.6
2012-11-06,66.26,66.21,66.21,2400.0,159024.0
2012-11-07,64.54,64.53,64.55,1000.0,64540.00000000001
2012-11-08,63.87,63.87,63.88,840.0,53650.799999999996
2012-11-09,63.85,63.85,63.87,2108.0,134595.80000000002
2012-11-10,,,,,
2012-11-11,,,,,
2012-11-12,63.87,63.84,63.87,3639.0,232422.93
2012-11-13,63.57,63.57,63.63,500.0,31785.0
2012-11-14,62.7405,62.53,63.56,70078.0,4396728.759
2012-11-15,62.56,62.56,62.58,1465.0,91650.40000000001
2012-11-16,62.83,62.81,62.83,150.0,9424.5
2012-11-17,,,,,
2012-11-18,,,,,
2012-11-19,64.03,64.02,64.03,2925.0,187287.75
2012-11-20,64.14,64.14,64.14,310.0,19883.4
2012-11-21,64.27,64.26,64.28,304.0,19538.079999999998
2012-11-22,,,,,
2012-11-23,65.1,65.1,65.11,1000.0,65099.99999999999
2012-11-24,,,,,
2012-11-25,,,,,
2012-11-26,64.92,64.92,64.94,4600.0,298632.0
2012-11-27,64.59,64.57,64.59,277.0,17891.43
2012-11-28,65.13,65.11,65.13,750.0,48847.5
2012-11-29,65.3806,65.38,65.39,4900.0,320364.94
2012-11-30,65.41,65.39,65.4,400.0,26164.0
2012-12-01,,,,,
2012-12-02,,,,,
2012-12-03,65.1199,65.11,65.12,100.0,6511.99
2012-12-04,65.04,65.04,65.05,193.0,12552.720000000001
2012-12-05,65.02,65.24,65.54,2484.0,161509.68
2012-12-06,65.66,65.66,65.67,280.0,18384.8
2012-12-07,66.04,66.04,66.05,104.0,6868.160000000001
2012-12-08,,,,,
2012-12-09,,,,,
2012-12-10,66.0999,66.09,66.1,500.0,33049.950000000004
2012-12-11,66.44,66.43,66.44,1147.0,76206.68
2012-12-12,66.5699,66.56,66.57,638.0,42471.5962
2012-12-13,66.25,66.24,66.25,580.0,38425.0
2012-12-14,66.09,66.08,66.09,350.0,23131.5
2012-12-15,,,,,
2012-12-16,,,,,
2012-12-17,67.03,67.02,67.03,1114.0,74671.42
2012-12-18,67.8075,67.8,67.81,1064.0,72147.18000000001
2012-12-19,67.2489,65.58,67.35,10243.0,688830.4827
2012-12-20,67.36,67.35,67.36,198.0,13337.28
2012-12-21,66.592,66.48,66.86,64623.0,4303374.816
2012-12-22,,,,,
2012-12-23,,,,,
2012-12-24,66.4,66.41,66.44,1000.0,66400.0
2012-12-25,,,,,
2012-12-26,66.18,66.17,66.18,2317.0,153339.06000000003
2012-12-27,66.0479,66.04,66.05,1000.0,66047.9
2012-12-28,65.27,64.26,65.29,126.0,8224.019999999999
2012-12-29,,,,,
2012-12-30,,,,,
2012-12-31,66.39,65.82,66.84,4608.0,305925.12
2013-01-01,,,,,
2013-01-02,67.98,68.02,68.01,2000.0,135960.0
2013-01-03,67.91,67.91,67.93,3781.0,256767.71
2013-01-04,68.39,68.26,68.55,557.0,38093.23
2013-01-05,,,,,
2013-01-06,,,,,
2013-01-07,68.148,68.13,68.15,2100.0,143110.8
2013-01-08,67.774,67.78,68.42,540254.0,36615174.596
2013-01-09,68.05,68.02,68.05,151.0,10275.55
2013-01-10,68.63,68.62,68.63,1692.0,116121.95999999999
2013-01-11,68.59,68.57,68.59,100.0,6859.0
2013-01-12,,,,,
2013-01-13,,,,,
2013-01-14,68.66,68.66,68.68,200.0,13732.0
2013-01-15,68.84,68.88,68.89,4849.0,333805.16000000003
2013-01-16,68.82,68.81,68.8,146.0,10047.72
2013-01-17,69.19,69.2,69.21,1064.0,73618.16
2013-01-18,69.57,69.56,69.57,313.0,21775.409999999996
2013-01-19,,,,,
2013-01-20,,,,,
2013-01-21,,,,,
2013-01-22,70.01,70.01,70.02,4300.0,301043.0
2013-01-23,70.04,70.03,70.04,180.0,12607.2
2013-01-24,70.36,70.33,70.33,176.0,12383.36
2013-01-25,70.72,70.71,70.72,348.0,24610.56
2013-01-26,,,,,
2013-01-27,,,,,
2013-01-28,70.71,70.73,70.74,2400.0,169703.99999999997
2013-01-29,71.06,71.05,71.07,400.0,28424.0
2013-01-30,70.76,70.75,70.76,4200.0,297192.0
